13.245,9.5952
13.237,9.5832
13.235,9.5688
13.229,9.5635
13.226,9.5538
13.22,9.5425
13.216,9.5415
13.204,9.5445
13.202,9.5419
13.189,9.5288
13.182,9.5271
13.177,9.5231
13.164,9.5236
13.157,9.5238
13.157,9.5238
13.148,9.5203
13.135,9.5169
13.122,9.5161
13.113,9.5164
13.105,9.5178
13.1,9.5161
13.09,9.5118
13.073,9.5134
13.059,9.5094
13.047,9.5098
13.043,9.5044
13.032,9.4981
13.021,9.4924
13.011,9.4827
13.002,9.4747
12.992,9.4741
12.985,9.4711
12.976,9.4704
12.957,9.4517
12.942,9.4434
12.933,9.434
12.928,9.424
12.917,9.417
12.899,9.41
12.873,9.3963
12.864,9.3933
12.856,9.3843
12.857,9.3793
12.855,9.3733
12.857,9.3633
12.862,9.36
12.874,9.3586
12.882,9.36
12.886,9.3586
12.895,9.358
12.903,9.3523
12.904,9.3403
12.903,9.3316
12.9,9.3203
12.902,9.3114
12.902,9.3053
12.902,9.2996
12.901,9.2939
12.901,9.2863
12.901,9.2816
12.901,9.2726
12.905,9.2662
12.905,9.2577
12.905,9.2462
12.905,9.2425
12.905,9.2389
12.905,9.2335
12.902,9.2299
12.898,9.2265
12.894,9.2229
12.892,9.2195
12.891,9.2112
12.89,9.2032
12.887,9.1935
12.882,9.1872
12.882,9.1802
12.884,9.1762
12.884,9.1705
12.881,9.1645
12.88,9.1551
12.88,9.1481
12.883,9.1451
12.887,9.1411
12.889,9.1368
12.889,9.1321
12.89,9.1285
12.892,9.1235
12.892,9.1174
12.89,9.1128
12.889,9.1103
12.889,9.1101
12.889,9.1101
12.889,9.11
12.889,9.11
12.888,9.1099
12.888,9.1098
12.886,9.1061
12.887,9.0954
12.887,9.0864
12.883,9.0784
12.878,9.0694
12.876,9.0661
12.874,9.0541
12.875,9.0511
12.878,9.0431
12.878,9.0354
12.878,9.0301
12.873,9.0209
12.868,9.0129
12.862,9.0049
12.855,8.9935
12.849,8.9809
12.841,8.9667
12.833,8.9543
12.828,8.951
12.826,8.9497
12.822,8.9473
12.82,8.9455
12.814,8.9396
12.804,8.9292
12.799,8.9275
12.79,8.9172
12.79,8.9012
12.796,8.896
12.801,8.891
12.802,8.8855
12.797,8.8768
12.79,8.8606
12.788,8.8524
12.789,8.8455
12.796,8.8315
12.799,8.8293
12.801,8.8228
12.807,8.8079
12.808,8.7973
12.809,8.7897
12.801,8.7732
12.796,8.7664
12.79,8.7588
12.784,8.7535
12.772,8.7545
12.758,8.7576
12.746,8.7577
12.731,8.7535
12.722,8.7483
12.713,8.7311
12.713,8.7188
12.715,8.702
12.712,8.6894
12.697,8.6758
12.689,8.6632
12.689,8.6583
12.677,8.6428
12.668,8.6396
12.661,8.642
12.646,8.6428
12.639,8.6376
12.627,8.6279
12.614,8.6167
12.602,8.6083
12.585,8.5962
12.575,8.5966
12.567,8.6002
12.552,8.605
12.542,8.6091
12.534,8.6127
12.527,8.6127
12.517,8.6148
12.51,8.6169
12.49,8.6222
12.481,8.6222
12.472,8.6159
12.468,8.6064
12.469,8.5906
12.463,8.5814
12.455,8.5757
12.449,8.5677
12.445,8.5605
12.442,8.5533
12.439,8.5412
12.438,8.5304
12.433,8.5159
12.429,8.5103
12.422,8.5002
12.418,8.4952
12.414,8.4852
12.407,8.4805
12.406,8.4779
12.397,8.4568
12.387,8.4506
12.379,8.4507
12.364,8.4545
12.349,8.4609
12.348,8.4624
12.342,8.4617
12.332,8.4631
12.323,8.4667
12.312,8.4674
12.305,8.4641
12.289,8.4537
12.279,8.447
12.274,8.4454
12.268,8.4433
12.261,8.4436
12.254,8.4423
12.247,8.4399
12.241,8.4349
12.235,8.4215
12.231,8.4051
12.226,8.3783
12.227,8.3675
12.228,8.3538
12.233,8.3417
12.238,8.3266
12.243,8.3136
12.245,8.3038
12.246,8.3018
12.246,8.2986
12.25,8.2715
12.253,8.2539
12.256,8.2376
12.259,8.2166
12.259,8.1969
12.259,8.1786
12.257,8.1718
12.253,8.168
12.252,8.1657
12.248,8.1637
12.246,8.1617
12.245,8.1584
12.242,8.1537
12.242,8.1507
12.24,8.1473
12.239,8.1443
12.236,8.1399
12.23,8.1346
12.227,8.1292
12.221,8.1228
12.219,8.1171
12.214,8.1108
12.211,8.1044
12.209,8.0987
12.207,8.0927
12.206,8.0903
12.207,8.0853
12.21,8.0739
12.214,8.0632
12.215,8.0555
12.216,8.0498
12.215,8.0454
12.214,8.034
12.214,8.0273
12.215,8.0233
12.22,8.0152
12.22,8.0064
12.221,7.9975
12.221,7.9881
12.21,7.9704
12.203,7.9643
12.198,7.9569
12.197,7.946
12.189,7.9385
12.179,7.9304
12.172,7.9209
12.168,7.9094
12.162,7.9026
12.155,7.889
12.144,7.8775
12.116,7.8538
12.097,7.8382
12.089,7.8185
12.083,7.8056
12.078,7.8022
12.067,7.788
12.067,7.7799
12.065,7.7738
12.061,7.769
12.061,7.7588
12.057,7.75
12.047,7.7412
12.042,7.7297
12.038,7.7073
12.038,7.6815
12.032,7.668
12.022,7.6619
12.019,7.6517
12.021,7.6449
12.024,7.6293
12.025,7.611
12.026,7.5825
12.028,7.5588
12.032,7.535
12.037,7.5296
12.04,7.5228
12.012,7.5086
12.008,7.5086
11.998,7.5025
11.989,7.4977
11.985,7.4988
11.974,7.4991
11.956,7.493
11.941,7.4767
11.925,7.4537
11.903,7.4333
11.892,7.4191
11.889,7.4164
11.868,7.3947
11.854,7.3787
11.85,7.3871
11.844,7.3985
11.832,7.4169
11.823,7.4272
11.817,7.4341
11.81,7.4421
11.805,7.4468
11.802,7.4495
11.796,7.4547
11.791,7.4627
11.786,7.4707
11.777,7.4811
11.772,7.4879
11.767,7.5131
11.766,7.5211
11.765,7.528
11.763,7.5406
11.763,7.5475
11.764,7.56
11.765,7.5692
11.767,7.5749
11.768,7.5796
11.768,7.5826
11.768,7.5912
11.768,7.5963
11.768,7.5984
11.767,7.6031
11.766,7.6127
11.766,7.6149
11.769,7.6275
11.773,7.6515
11.772,7.6653
11.769,7.6824
11.765,7.6939
11.758,7.7248
11.755,7.7317
11.748,7.7443
11.74,7.7523
11.735,7.758
11.714,7.7741
11.712,7.7775
11.704,7.7856
11.688,7.7959
11.683,7.8028
11.68,7.8108
11.676,7.8188
11.672,7.828
11.657,7.8475
11.651,7.8589
11.646,7.8658
11.636,7.8761
11.624,7.8842
11.612,7.8899
11.601,7.8956
11.596,7.8979
